seqnames	start	end	width	strand	ngains	nlosses	ncases	gains	losses	cumstart	cumend
chr9	126527794	126527961	168	*	1	2	34	0.0294117647058824	0.0588235294117647	1673291593	1673291760
chr9	126527962	126528118	157	*	1	1	34	0.0294117647058824	0.0294117647058824	1673291761	1673291917
chr9	126528119	126667408	139290	*	1	1	34	0.0294117647058824	0.0294117647058824	1673291918	1673431207
chr9	126667409	126667911	503	*	1	0	34	0.0294117647058824	0	1673431208	1673431710
chr9	126667912	126686486	18575	*	1	1	34	0.0294117647058824	0.0294117647058824	1673431711	1673450285
chr9	126686487	126687006	520	*	1	0	34	0.0294117647058824	0	1673450286	1673450805
chr9	126687007	127157604	470598	*	1	1	34	0.0294117647058824	0.0294117647058824	1673450806	1673921403
chr9	127157605	127159195	1591	*	1	0	34	0.0294117647058824	0	1673921404	1673922994
chr9	127159196	128596585	1437390	*	1	1	34	0.0294117647058824	0.0294117647058824	1673922995	1675360384
chr9	128596586	128596678	93	*	1	0	34	0.0294117647058824	0	1675360385	1675360477
chr9	128596679	128662951	66273	*	1	1	34	0.0294117647058824	0.0294117647058824	1675360478	1675426750
chr9	128662952	128662973	22	*	1	0	34	0.0294117647058824	0	1675426751	1675426772
chr9	128662974	129049922	386949	*	1	1	34	0.0294117647058824	0.0294117647058824	1675426773	1675813721
chr9	129049923	129050256	334	*	1	0	34	0.0294117647058824	0	1675813722	1675814055
chr9	129050257	129256874	206618	*	1	1	34	0.0294117647058824	0.0294117647058824	1675814056	1676020673
chr9	129256875	129257805	931	*	1	0	34	0.0294117647058824	0	1676020674	1676021604
chr9	129257806	129353359	95554	*	1	1	34	0.0294117647058824	0.0294117647058824	1676021605	1676117158
chr9	129353360	129353533	174	*	1	0	34	0.0294117647058824	0	1676117159	1676117332
chr9	129353534	129417655	64122	*	1	1	34	0.0294117647058824	0.0294117647058824	1676117333	1676181454
chr9	129417656	129417737	82	*	1	0	34	0.0294117647058824	0	1676181455	1676181536
chr9	129417738	129545794	128057	*	1	1	34	0.0294117647058824	0.0294117647058824	1676181537	1676309593
chr9	129545795	129546036	242	*	1	0	34	0.0294117647058824	0	1676309594	1676309835
chr9	129546037	129951922	405886	*	1	1	34	0.0294117647058824	0.0294117647058824	1676309836	1676715721
chr9	129951923	129952292	370	*	1	0	34	0.0294117647058824	0	1676715722	1676716091
chr9	129952293	130698481	746189	*	1	1	34	0.0294117647058824	0.0294117647058824	1676716092	1677462280
chr9	130698482	130699323	842	*	1	0	34	0.0294117647058824	0	1677462281	1677463122
chr9	130699324	130745704	46381	*	1	1	34	0.0294117647058824	0.0294117647058824	1677463123	1677509503
chr9	130745705	130745926	222	*	1	0	34	0.0294117647058824	0	1677509504	1677509725
chr9	130745927	130871981	126055	*	1	1	34	0.0294117647058824	0.0294117647058824	1677509726	1677635780
chr9	130871982	130872034	53	*	1	0	34	0.0294117647058824	0	1677635781	1677635833
chr9	130872035	131056507	184473	*	1	1	34	0.0294117647058824	0.0294117647058824	1677635834	1677820306
chr9	131056508	131056539	32	*	1	0	34	0.0294117647058824	0	1677820307	1677820338
chr9	131056540	131410676	354137	*	1	1	34	0.0294117647058824	0.0294117647058824	1677820339	1678174475
chr9	131410677	131411692	1016	*	1	0	34	0.0294117647058824	0	1678174476	1678175491
chr9	131411693	131961332	549640	*	1	1	34	0.0294117647058824	0.0294117647058824	1678175492	1678725131
chr9	131961333	131962067	735	*	1	0	34	0.0294117647058824	0	1678725132	1678725866
chr9	131962068	132205300	243233	*	1	1	34	0.0294117647058824	0.0294117647058824	1678725867	1678969099
chr9	132205301	132205432	132	*	1	0	34	0.0294117647058824	0	1678969100	1678969231
chr9	132205433	132304787	99355	*	1	1	34	0.0294117647058824	0.0294117647058824	1678969232	1679068586
chr9	132304788	132305694	907	*	1	0	34	0.0294117647058824	0	1679068587	1679069493
chr9	132305695	132547459	241765	*	1	1	34	0.0294117647058824	0.0294117647058824	1679069494	1679311258
chr9	132547460	132551375	3916	*	1	0	34	0.0294117647058824	0	1679311259	1679315174
chr9	132551376	133170863	619488	*	1	1	34	0.0294117647058824	0.0294117647058824	1679315175	1679934662
chr9	133170864	133170884	21	*	1	0	34	0.0294117647058824	0	1679934663	1679934683
chr9	133170885	133511018	340134	*	1	1	34	0.0294117647058824	0.0294117647058824	1679934684	1680274817
chr9	133511019	133512840	1822	*	1	0	34	0.0294117647058824	0	1680274818	1680276639
chr9	133512841	134306511	793671	*	1	1	34	0.0294117647058824	0.0294117647058824	1680276640	1681070310
chr9	134306512	134306885	374	*	1	0	34	0.0294117647058824	0	1681070311	1681070684
chr9	134306886	134671396	364511	*	1	1	34	0.0294117647058824	0.0294117647058824	1681070685	1681435195
chr9	134671397	134672689	1293	*	1	0	34	0.0294117647058824	0	1681435196	1681436488
chr9	134672690	135019725	347036	*	1	1	34	0.0294117647058824	0.0294117647058824	1681436489	1681783524
chr9	135019726	135020981	1256	*	1	0	34	0.0294117647058824	0	1681783525	1681784780
chr9	135020982	135447452	426471	*	1	1	34	0.0294117647058824	0.0294117647058824	1681784781	1682211251
chr9	135447453	135447927	475	*	1	0	34	0.0294117647058824	0	1682211252	1682211726
chr9	135447928	135613444	165517	*	1	1	34	0.0294117647058824	0.0294117647058824	1682211727	1682377243
chr9	135613445	135613730	286	*	1	0	34	0.0294117647058824	0	1682377244	1682377529
chr9	135613731	136326121	712391	*	1	1	34	0.0294117647058824	0.0294117647058824	1682377530	1683089920
chr9	136326122	136326645	524	*	1	0	34	0.0294117647058824	0	1683089921	1683090444
chr9	136326646	136646904	320259	*	1	1	34	0.0294117647058824	0.0294117647058824	1683090445	1683410703
chr9	136646905	136647217	313	*	1	0	34	0.0294117647058824	0	1683410704	1683411016
chr9	136647218	136997532	350315	*	1	1	34	0.0294117647058824	0.0294117647058824	1683411017	1683761331
chr9	136997533	136998760	1228	*	1	0	34	0.0294117647058824	0	1683761332	1683762559
chr9	136998761	138501933	1503173	*	1	1	34	0.0294117647058824	0.0294117647058824	1683762560	1685265732
chr9	138501934	138502134	201	*	1	0	34	0.0294117647058824	0	1685265733	1685265933
chr9	138502135	138742107	239973	*	1	1	34	0.0294117647058824	0.0294117647058824	1685265934	1685505906
chr9	138742108	138742774	667	*	1	0	34	0.0294117647058824	0	1685505907	1685506573
chr9	138742775	138872238	129464	*	1	1	34	0.0294117647058824	0.0294117647058824	1685506574	1685636037
chr9	138872239	138872900	662	*	1	0	34	0.0294117647058824	0	1685636038	1685636699
chr9	138872901	138947977	75077	*	1	1	34	0.0294117647058824	0.0294117647058824	1685636700	1685711776
chr9	138947978	138948186	209	*	1	0	34	0.0294117647058824	0	1685711777	1685711985
chr9	138948187	139540576	592390	*	1	1	34	0.0294117647058824	0.0294117647058824	1685711986	1686304375
chr9	139540577	139542039	1463	*	1	0	34	0.0294117647058824	0	1686304376	1686305838
chr9	139542040	139701695	159656	*	1	1	34	0.0294117647058824	0.0294117647058824	1686305839	1686465494
chr9	139701696	139701860	165	*	1	0	34	0.0294117647058824	0	1686465495	1686465659
chr9	139701861	140076336	374476	*	1	1	34	0.0294117647058824	0.0294117647058824	1686465660	1686840135
chr9	140076337	140076654	318	*	1	0	34	0.0294117647058824	0	1686840136	1686840453
chr9	140076655	140419002	342348	*	1	1	34	0.0294117647058824	0.0294117647058824	1686840454	1687182801
chr9	140419003	140420244	1242	*	1	0	34	0.0294117647058824	0	1687182802	1687184043
chr9	140420245	140970173	549929	*	1	1	34	0.0294117647058824	0.0294117647058824	1687184044	1687733972
chr9	140970174	140971995	1822	*	1	0	34	0.0294117647058824	0	1687733973	1687735794
chr9	140971996	141308304	336309	*	1	1	34	0.0294117647058824	0.0294117647058824	1687735795	1688072103
chr9	141308305	141308538	234	*	1	0	34	0.0294117647058824	0	1688072104	1688072337
chr9	141308539	141421724	113186	*	1	1	34	0.0294117647058824	0.0294117647058824	1688072338	1688185523
chr9	141421725	141422955	1231	*	1	0	34	0.0294117647058824	0	1688185524	1688186754
chr9	141422956	141591130	168175	*	1	1	34	0.0294117647058824	0.0294117647058824	1688186755	1688354929
chr9	141591131	141592487	1357	*	1	0	34	0.0294117647058824	0	1688354930	1688356286
chr9	141592488	142420964	828477	*	1	1	34	0.0294117647058824	0.0294117647058824	1688356287	1689184763
chr9	142420965	142421337	373	*	1	0	34	0.0294117647058824	0	1689184764	1689185136
chr9	142421338	142512455	91118	*	1	1	34	0.0294117647058824	0.0294117647058824	1689185137	1689276254
chr9	142512456	142512548	93	*	1	0	34	0.0294117647058824	0	1689276255	1689276347
chr9	142512549	142766294	253746	*	1	1	34	0.0294117647058824	0.0294117647058824	1689276348	1689530093
chr9	142766295	142767436	1142	*	1	0	34	0.0294117647058824	0	1689530094	1689531235
chr9	142767437	143047367	279931	*	1	1	34	0.0294117647058824	0.0294117647058824	1689531236	1689811166
chr9	143047368	143047727	360	*	1	1	34	0.0294117647058824	0.0294117647058824	1689811167	1689811526
chr9	143047728	143067135	19408	*	2	1	34	0.0588235294117647	0.0294117647058824	1689811527	1689830934
chr9	143067136	143071111	3976	*	2	1	34	0.0588235294117647	0.0294117647058824	1689830935	1689834910
chr9	143071112	143083585	12474	*	3	1	34	0.0882352941176471	0.0294117647058824	1689834911	1689847384
chr9	143083586	143086565	2980	*	3	0	34	0.0882352941176471	0	1689847385	1689850364
chr9	143086566	143204056	117491	*	3	1	34	0.0882352941176471	0.0294117647058824	1689850365	1689967855
chr9	143204057	143205223	1167	*	2	1	34	0.0588235294117647	0.0294117647058824	1689967856	1689969022
chr9	143205224	143294438	89215	*	2	1	34	0.0588235294117647	0.0294117647058824	1689969023	1690058237
chr9	143294439	143295938	1500	*	2	0	34	0.0588235294117647	0	1690058238	1690059737
chr9	143295939	143390459	94521	*	2	1	34	0.0588235294117647	0.0294117647058824	1690059738	1690154258
chr9	143390460	143392681	2222	*	2	0	34	0.0588235294117647	0	1690154259	1690156480
chr9	143392682	143426207	33526	*	2	1	34	0.0588235294117647	0.0294117647058824	1690156481	1690190006
chr9	143426208	143428915	2708	*	1	1	34	0.0294117647058824	0.0294117647058824	1690190007	1690192714
chr9	143428916	143563325	134410	*	1	1	34	0.0294117647058824	0.0294117647058824	1690192715	1690327124
chr9	143563326	143563736	411	*	1	0	34	0.0294117647058824	0	1690327125	1690327535
chr9	143563737	143762174	198438	*	1	1	34	0.0294117647058824	0.0294117647058824	1690327536	1690525973
chr9	143762175	143837485	75311	*	1	1	34	0.0294117647058824	0.0294117647058824	1690525974	1690601284
chr9	143837486	143841310	3825	*	1	0	34	0.0294117647058824	0	1690601285	1690605109
chr9	143841311	144345187	503877	*	1	1	34	0.0294117647058824	0.0294117647058824	1690605110	1691108986
chr9	144345188	144346232	1045	*	1	0	34	0.0294117647058824	0	1691108987	1691110031
chr9	144346233	144675811	329579	*	1	1	34	0.0294117647058824	0.0294117647058824	1691110032	1691439610
chr9	144675812	144675883	72	*	1	0	34	0.0294117647058824	0	1691439611	1691439682
chr9	144675884	145188209	512326	*	1	1	34	0.0294117647058824	0.0294117647058824	1691439683	1691952008
chr9	145188210	145189758	1549	*	1	1	34	0.0294117647058824	0.0294117647058824	1691952009	1691953557
chr9	145189759	145196723	6965	*	2	1	34	0.0588235294117647	0.0294117647058824	1691953558	1691960522
chr9	145196724	145198777	2054	*	2	0	34	0.0588235294117647	0	1691960523	1691962576
chr9	145198778	145356297	157520	*	2	1	34	0.0588235294117647	0.0294117647058824	1691962577	1692120096
chr9	145356298	145356613	316	*	1	1	34	0.0294117647058824	0.0294117647058824	1692120097	1692120412
chr9	145356614	145453884	97271	*	1	1	34	0.0294117647058824	0.0294117647058824	1692120413	1692217683
chr9	145453885	145454071	187	*	1	0	34	0.0294117647058824	0	1692217684	1692217870
chr9	145454072	145835186	381115	*	1	1	34	0.0294117647058824	0.0294117647058824	1692217871	1692598985
chr9	145835187	145836492	1306	*	1	0	34	0.0294117647058824	0	1692598986	1692600291
chr9	145836493	145888766	52274	*	1	1	34	0.0294117647058824	0.0294117647058824	1692600292	1692652565
chr9	145888767	145888918	152	*	1	0	34	0.0294117647058824	0	1692652566	1692652717
chr9	145888919	146257821	368903	*	1	1	34	0.0294117647058824	0.0294117647058824	1692652718	1693021620
chr9	146257822	146257923	102	*	1	0	34	0.0294117647058824	0	1693021621	1693021722
chr9	146257924	146761438	503515	*	1	1	34	0.0294117647058824	0.0294117647058824	1693021723	1693525237
chr9	146761439	146761505	67	*	1	0	34	0.0294117647058824	0	1693525238	1693525304
chr9	146761506	146811067	49562	*	1	1	34	0.0294117647058824	0.0294117647058824	1693525305	1693574866
chr9	146811068	146811406	339	*	1	0	34	0.0294117647058824	0	1693574867	1693575205
chr9	146811407	146833119	21713	*	1	1	34	0.0294117647058824	0.0294117647058824	1693575206	1693596918
chr9	146833120	146834336	1217	*	1	0	34	0.0294117647058824	0	1693596919	1693598135
chr9	146834337	147660837	826501	*	1	1	34	0.0294117647058824	0.0294117647058824	1693598136	1694424636
chr9	147660838	147661037	200	*	1	0	34	0.0294117647058824	0	1694424637	1694424836
chr9	147661038	147856384	195347	*	1	1	34	0.0294117647058824	0.0294117647058824	1694424837	1694620183
chr9	147856385	147856958	574	*	1	0	34	0.0294117647058824	0	1694620184	1694620757
chr9	147856959	147980435	123477	*	1	1	34	0.0294117647058824	0.0294117647058824	1694620758	1694744234
chr9	147980436	147980758	323	*	1	0	34	0.0294117647058824	0	1694744235	1694744557
chr9	147980759	148781254	800496	*	1	1	34	0.0294117647058824	0.0294117647058824	1694744558	1695545053
chr9	148781255	148781362	108	*	1	0	34	0.0294117647058824	0	1695545054	1695545161
chr9	148781363	148874444	93082	*	1	1	34	0.0294117647058824	0.0294117647058824	1695545162	1695638243
chr9	148874445	148878385	3941	*	1	0	34	0.0294117647058824	0	1695638244	1695642184
chr9	148878386	149037759	159374	*	1	1	34	0.0294117647058824	0.0294117647058824	1695642185	1695801558
chr9	149037760	149046277	8518	*	1	0	34	0.0294117647058824	0	1695801559	1695810076
chr9	149046278	149558882	512605	*	1	1	34	0.0294117647058824	0.0294117647058824	1695810077	1696322681
chr9	149558883	149565643	6761	*	1	0	34	0.0294117647058824	0	1696322682	1696329442
chr9	149565644	150114497	548854	*	1	1	34	0.0294117647058824	0.0294117647058824	1696329443	1696878296
chr9	150114498	150114576	79	*	1	0	34	0.0294117647058824	0	1696878297	1696878375
chr9	150114577	150131249	16673	*	1	1	34	0.0294117647058824	0.0294117647058824	1696878376	1696895048
chr9	150131250	150131461	212	*	1	0	34	0.0294117647058824	0	1696895049	1696895260
chr9	150131462	150405031	273570	*	1	1	34	0.0294117647058824	0.0294117647058824	1696895261	1697168830
chr9	150405032	150405782	751	*	1	0	34	0.0294117647058824	0	1697168831	1697169581
chr9	150405783	150406798	1016	*	1	1	34	0.0294117647058824	0.0294117647058824	1697169582	1697170597
chr9	150406799	150406838	40	*	1	1	34	0.0294117647058824	0.0294117647058824	1697170598	1697170637
chr9	150406839	150407164	326	*	1	2	34	0.0294117647058824	0.0588235294117647	1697170638	1697170963
chr9	150407165	150408753	1589	*	1	2	34	0.0294117647058824	0.0588235294117647	1697170964	1697172552
chr9	150408754	150409609	856	*	2	3	34	0.0588235294117647	0.0882352941176471	1697172553	1697173408
chr9	150409610	150411320	1711	*	2	3	34	0.0588235294117647	0.0882352941176471	1697173409	1697175119
chr9	150411321	150414617	3297	*	2	4	34	0.0588235294117647	0.117647058823529	1697175120	1697178416
chr10	67756	145364	77609	*	2	2	34	0.0588235294117647	0.0588235294117647	1697448802	1697526410
chr10	145365	147096	1732	*	2	1	34	0.0588235294117647	0.0294117647058824	1697526411	1697528142
chr10	147097	757543	610447	*	2	1	34	0.0588235294117647	0.0294117647058824	1697528143	1698138589
chr10	757544	757683	140	*	2	0	34	0.0588235294117647	0	1698138590	1698138729
chr10	757684	1524426	766743	*	2	1	34	0.0588235294117647	0.0294117647058824	1698138730	1698905472
chr10	1524427	1524456	30	*	2	0	34	0.0588235294117647	0	1698905473	1698905502
chr10	1524457	1571207	46751	*	2	1	34	0.0588235294117647	0.0294117647058824	1698905503	1698952253
chr10	1571208	1573305	2098	*	2	0	34	0.0588235294117647	0	1698952254	1698954351
chr10	1573306	1577489	4184	*	2	1	34	0.0588235294117647	0.0294117647058824	1698954352	1698958535
chr10	1577490	1577882	393	*	2	0	34	0.0588235294117647	0	1698958536	1698958928
chr10	1577883	1813485	235603	*	2	1	34	0.0588235294117647	0.0294117647058824	1698958929	1699194531
chr10	1813486	1816571	3086	*	2	0	34	0.0588235294117647	0	1699194532	1699197617
chr10	1816572	1877192	60621	*	2	1	34	0.0588235294117647	0.0294117647058824	1699197618	1699258238
chr10	1877193	1877288	96	*	2	0	34	0.0588235294117647	0	1699258239	1699258334
chr10	1877289	2155750	278462	*	2	1	34	0.0588235294117647	0.0294117647058824	1699258335	1699536796
chr10	2155751	2155785	35	*	2	0	34	0.0588235294117647	0	1699536797	1699536831
chr10	2155786	2163407	7622	*	2	1	34	0.0588235294117647	0.0294117647058824	1699536832	1699544453
chr10	2163408	2163692	285	*	2	0	34	0.0588235294117647	0	1699544454	1699544738
chr10	2163693	2816229	652537	*	2	1	34	0.0588235294117647	0.0294117647058824	1699544739	1700197275
chr10	2816230	2817088	859	*	2	0	34	0.0588235294117647	0	1700197276	1700198134
chr10	2817089	3089543	272455	*	2	1	34	0.0588235294117647	0.0294117647058824	1700198135	1700470589
chr10	3089544	3089789	246	*	2	0	34	0.0588235294117647	0	1700470590	1700470835
chr10	3089790	3125126	35337	*	3	1	34	0.0882352941176471	0.0294117647058824	1700470836	1700506172
chr10	3125127	3125162	36	*	2	0	34	0.0588235294117647	0	1700506173	1700506208
chr10	3125163	3389444	264282	*	2	1	34	0.0588235294117647	0.0294117647058824	1700506209	1700770490
chr10	3389445	3390913	1469	*	2	0	34	0.0588235294117647	0	1700770491	1700771959
chr10	3390914	3446658	55745	*	2	1	34	0.0588235294117647	0.0294117647058824	1700771960	1700827704
chr10	3446659	3447005	347	*	2	0	34	0.0588235294117647	0	1700827705	1700828051
chr10	3447006	3645439	198434	*	2	1	34	0.0588235294117647	0.0294117647058824	1700828052	1701026485
chr10	3645440	3645863	424	*	2	0	34	0.0588235294117647	0	1701026486	1701026909
chr10	3645864	4184352	538489	*	2	1	34	0.0588235294117647	0.0294117647058824	1701026910	1701565398
chr10	4184353	4184573	221	*	2	0	34	0.0588235294117647	0	1701565399	1701565619
chr10	4184574	4361365	176792	*	2	1	34	0.0588235294117647	0.0294117647058824	1701565620	1701742411
chr10	4361366	4361379	14	*	2	0	34	0.0588235294117647	0	1701742412	1701742425
chr10	4361380	4490336	128957	*	2	1	34	0.0588235294117647	0.0294117647058824	1701742426	1701871382
chr10	4490337	4491438	1102	*	2	0	34	0.0588235294117647	0	1701871383	1701872484
chr10	4491439	4492911	1473	*	2	1	34	0.0588235294117647	0.0294117647058824	1701872485	1701873957
chr10	4492912	4493186	275	*	2	0	34	0.0588235294117647	0	1701873958	1701874232
chr10	4493187	4529837	36651	*	2	1	34	0.0588235294117647	0.0294117647058824	1701874233	1701910883
chr10	4529838	4530969	1132	*	2	0	34	0.0588235294117647	0	1701910884	1701912015
chr10	4530970	4579058	48089	*	2	1	34	0.0588235294117647	0.0294117647058824	1701912016	1701960104
chr10	4579059	4579068	10	*	2	0	34	0.0588235294117647	0	1701960105	1701960114
chr10	4579069	4601431	22363	*	2	1	34	0.0588235294117647	0.0294117647058824	1701960115	1701982477
chr10	4601432	4601641	210	*	2	0	34	0.0588235294117647	0	1701982478	1701982687
chr10	4601642	4607493	5852	*	2	1	34	0.0588235294117647	0.0294117647058824	1701982688	1701988539
chr10	4607494	4607729	236	*	2	0	34	0.0588235294117647	0	1701988540	1701988775
chr10	4607730	4982893	375164	*	2	1	34	0.0588235294117647	0.0294117647058824	1701988776	1702363939
chr10	4982894	4982976	83	*	2	0	34	0.0588235294117647	0	1702363940	1702364022
chr10	4982977	5014100	31124	*	2	1	34	0.0588235294117647	0.0294117647058824	1702364023	1702395146
chr10	5014101	5015965	1865	*	2	0	34	0.0588235294117647	0	1702395147	1702397011
chr10	5015966	5102369	86404	*	2	1	34	0.0588235294117647	0.0294117647058824	1702397012	1702483415
chr10	5102370	5102854	485	*	2	0	34	0.0588235294117647	0	1702483416	1702483900
chr10	5102855	5291356	188502	*	2	1	34	0.0588235294117647	0.0294117647058824	1702483901	1702672402
chr10	5291357	5291722	366	*	2	0	34	0.0588235294117647	0	1702672403	1702672768
chr10	5291723	5532662	240940	*	2	1	34	0.0588235294117647	0.0294117647058824	1702672769	1702913708
chr10	5532663	5532856	194	*	2	0	34	0.0588235294117647	0	1702913709	1702913902
chr10	5532857	5568860	36004	*	2	1	34	0.0588235294117647	0.0294117647058824	1702913903	1702949906
chr10	5568861	5568998	138	*	2	0	34	0.0588235294117647	0	1702949907	1702950044
chr10	5568999	5586145	17147	*	2	1	34	0.0588235294117647	0.0294117647058824	1702950045	1702967191
chr10	5586146	5586879	734	*	2	0	34	0.0588235294117647	0	1702967192	1702967925
chr10	5586880	5607686	20807	*	2	1	34	0.0588235294117647	0.0294117647058824	1702967926	1702988732
chr10	5607687	5607737	51	*	2	0	34	0.0588235294117647	0	1702988733	1702988783
chr10	5607738	6186477	578740	*	2	1	34	0.0588235294117647	0.0294117647058824	1702988784	1703567523
chr10	6186478	6186663	186	*	2	0	34	0.0588235294117647	0	1703567524	1703567709
chr10	6186664	6573615	386952	*	2	1	34	0.0588235294117647	0.0294117647058824	1703567710	1703954661
chr10	6573616	6574144	529	*	2	0	34	0.0588235294117647	0	1703954662	1703955190
chr10	6574145	6664640	90496	*	2	1	34	0.0588235294117647	0.0294117647058824	1703955191	1704045686
chr10	6664641	6666359	1719	*	2	0	34	0.0588235294117647	0	1704045687	1704047405
chr10	6666360	7265592	599233	*	2	1	34	0.0588235294117647	0.0294117647058824	1704047406	1704646638
chr10	7265593	7265629	37	*	2	0	34	0.0588235294117647	0	1704646639	1704646675
chr10	7265630	7520079	254450	*	2	1	34	0.0588235294117647	0.0294117647058824	1704646676	1704901125
chr10	7520080	7520103	24	*	2	0	34	0.0588235294117647	0	1704901126	1704901149
chr10	7520104	8067532	547429	*	2	1	34	0.0588235294117647	0.0294117647058824	1704901150	1705448578
chr10	8067533	8068212	680	*	2	0	34	0.0588235294117647	0	1705448579	1705449258
chr10	8068213	8367250	299038	*	2	1	34	0.0588235294117647	0.0294117647058824	1705449259	1705748296
chr10	8367251	8368835	1585	*	2	0	34	0.0588235294117647	0	1705748297	1705749881
chr10	8368836	8543187	174352	*	2	1	34	0.0588235294117647	0.0294117647058824	1705749882	1705924233
chr10	8543188	8543384	197	*	2	0	34	0.0588235294117647	0	1705924234	1705924430
chr10	8543385	8811092	267708	*	2	1	34	0.0588235294117647	0.0294117647058824	1705924431	1706192138
chr10	8811093	8811521	429	*	2	0	34	0.0588235294117647	0	1706192139	1706192567
chr10	8811522	9557999	746478	*	2	1	34	0.0588235294117647	0.0294117647058824	1706192568	1706939045
chr10	9558000	9558509	510	*	2	0	34	0.0588235294117647	0	1706939046	1706939555
chr10	9558510	10210734	652225	*	2	1	34	0.0588235294117647	0.0294117647058824	1706939556	1707591780
chr10	10210735	10211276	542	*	2	0	34	0.0588235294117647	0	1707591781	1707592322
chr10	10211277	10361808	150532	*	2	1	34	0.0588235294117647	0.0294117647058824	1707592323	1707742854
chr10	10361809	10370326	8518	*	2	0	34	0.0588235294117647	0	1707742855	1707751372
chr10	10370327	10458145	87819	*	2	1	34	0.0588235294117647	0.0294117647058824	1707751373	1707839191
chr10	10458146	10458220	75	*	2	0	34	0.0588235294117647	0	1707839192	1707839266
chr10	10458221	10508040	49820	*	2	1	34	0.0588235294117647	0.0294117647058824	1707839267	1707889086
chr10	10508041	10508609	569	*	2	0	34	0.0588235294117647	0	1707889087	1707889655
chr10	10508610	10747491	238882	*	2	1	34	0.0588235294117647	0.0294117647058824	1707889656	1708128537
chr10	10747492	10747889	398	*	2	0	34	0.0588235294117647	0	1708128538	1708128935
chr10	10747890	11692559	944670	*	2	1	34	0.0588235294117647	0.0294117647058824	1708128936	1709073605
chr10	11692560	11692972	413	*	2	0	34	0.0588235294117647	0	1709073606	1709074018
chr10	11692973	11789790	96818	*	2	1	34	0.0588235294117647	0.0294117647058824	1709074019	1709170836
chr10	11789791	11790913	1123	*	2	0	34	0.0588235294117647	0	1709170837	1709171959
chr10	11790914	12299691	508778	*	2	1	34	0.0588235294117647	0.0294117647058824	1709171960	1709680737
chr10	12299692	12299785	94	*	2	0	34	0.0588235294117647	0	1709680738	1709680831
chr10	12299786	12567497	267712	*	2	1	34	0.0588235294117647	0.0294117647058824	1709680832	1709948543
chr10	12567498	12567842	345	*	2	0	34	0.0588235294117647	0	1709948544	1709948888
chr10	12567843	12752231	184389	*	2	1	34	0.0588235294117647	0.0294117647058824	1709948889	1710133277
chr10	12752232	12752311	80	*	2	0	34	0.0588235294117647	0	1710133278	1710133357
chr10	12752312	12779706	27395	*	2	1	34	0.0588235294117647	0.0294117647058824	1710133358	1710160752
chr10	12779707	12781234	1528	*	2	0	34	0.0588235294117647	0	1710160753	1710162280
chr10	12781235	12802670	21436	*	2	1	34	0.0588235294117647	0.0294117647058824	1710162281	1710183716
chr10	12802671	12803938	1268	*	2	0	34	0.0588235294117647	0	1710183717	1710184984
chr10	12803939	12888405	84467	*	2	1	34	0.0588235294117647	0.0294117647058824	1710184985	1710269451
chr10	12888406	12891135	2730	*	2	0	34	0.0588235294117647	0	1710269452	1710272181
chr10	12891136	13050285	159150	*	2	1	34	0.0588235294117647	0.0294117647058824	1710272182	1710431331
chr10	13050286	13051684	1399	*	2	0	34	0.0588235294117647	0	1710431332	1710432730
chr10	13051685	13072165	20481	*	2	1	34	0.0588235294117647	0.0294117647058824	1710432731	1710453211
chr10	13072166	13072525	360	*	2	0	34	0.0588235294117647	0	1710453212	1710453571
chr10	13072526	13131848	59323	*	2	1	34	0.0588235294117647	0.0294117647058824	1710453572	1710512894
chr10	13131849	13132719	871	*	2	0	34	0.0588235294117647	0	1710512895	1710513765
chr10	13132720	13236925	104206	*	2	1	34	0.0588235294117647	0.0294117647058824	1710513766	1710617971
chr10	13236926	13237390	465	*	2	0	34	0.0588235294117647	0	1710617972	1710618436
chr10	13237391	13554901	317511	*	2	1	34	0.0588235294117647	0.0294117647058824	1710618437	1710935947
chr10	13554902	13557032	2131	*	2	0	34	0.0588235294117647	0	1710935948	1710938078
chr10	13557033	13741763	184731	*	2	1	34	0.0588235294117647	0.0294117647058824	1710938079	1711122809
chr10	13741764	13742253	490	*	2	0	34	0.0588235294117647	0	1711122810	1711123299
chr10	13742254	13804030	61777	*	2	1	34	0.0588235294117647	0.0294117647058824	1711123300	1711185076
chr10	13804031	13804066	36	*	2	0	34	0.0588235294117647	0	1711185077	1711185112
chr10	13804067	13894505	90439	*	2	1	34	0.0588235294117647	0.0294117647058824	1711185113	1711275551
chr10	13894506	13895711	1206	*	2	0	34	0.0588235294117647	0	1711275552	1711276757
chr10	13895712	14089792	194081	*	2	1	34	0.0588235294117647	0.0294117647058824	1711276758	1711470838
chr10	14089793	14090067	275	*	2	0	34	0.0588235294117647	0	1711470839	1711471113
chr10	14090068	14095128	5061	*	2	1	34	0.0588235294117647	0.0294117647058824	1711471114	1711476174
chr10	14095129	14095307	179	*	2	0	34	0.0588235294117647	0	1711476175	1711476353
chr10	14095308	14590771	495464	*	2	1	34	0.0588235294117647	0.0294117647058824	1711476354	1711971817
chr10	14590772	14591418	647	*	2	0	34	0.0588235294117647	0	1711971818	1711972464
chr10	14591419	14676585	85167	*	2	1	34	0.0588235294117647	0.0294117647058824	1711972465	1712057631
chr10	14676586	14677041	456	*	2	0	34	0.0588235294117647	0	1712057632	1712058087
